h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal
5,2,"[4, 10, 24, 28, 8, 1]",1184,969,969,True,False
5,2,"[4, 52, 52, 22, 14, 1]",4378,965,969,False,False
5,2,"[4, 40, 16, 28, 22, 1]",1886,949,969,False,False
5,2,"[4, 11, 23, 25, 16, 1]",1288,969,969,True,False
5,2,"[4, 9, 23, 24, 35, 1]",1670,969,969,True,False
5,2,"[4, 23, 21, 25, 17, 1]",1542,969,969,True,False
5,2,"[4, 55, 18, 26, 30, 1]",2488,955,969,False,False
5,2,"[4, 27, 22, 24, 16, 1]",1630,966,969,False,False
5,2,"[4, 53, 14, 32, 17, 1]",1963,950,969,False,False
5,2,"[4, 29, 18, 31, 11, 1]",1548,969,969,True,False
5,2,"[4, 9, 11, 34, 26, 1]",1419,969,969,True,False
5,2,"[4, 18, 14, 34, 15, 1]",1325,969,969,True,False
5,2,"[4, 13, 23, 23, 23, 1]",1432,969,969,True,False
5,2,"[4, 8, 15, 32, 22, 1]",1358,969,969,True,False
5,2,"[4, 7, 17, 33, 13, 1]",1150,969,969,True,False
5,2,"[4, 9, 26, 24, 15, 1]",1269,969,969,True,False
5,2,"[4, 48, 15, 48, 7, 1]",1975,954,969,False,False
5,2,"[4, 47, 18, 25, 55, 1]",2914,912,969,False,False
5,2,"[4, 55, 47, 22, 14, 1]",4161,965,969,False,False
5,2,"[4, 8, 25, 26, 13, 1]",1233,969,969,True,False
5,2,"[4, 53, 15, 29, 25, 1]",2192,966,969,False,False
5,2,"[4, 13, 23, 26, 10, 1]",1219,969,969,True,False
5,2,"[4, 49, 19, 25, 52, 1]",2954,946,969,False,False
5,2,"[4, 55, 31, 21, 51, 1]",3698,945,969,False,False
5,2,"[4, 54, 14, 29, 39, 1]",2548,938,969,False,False
5,2,"[4, 55, 15, 45, 7, 1]",2042,954,969,False,False
5,2,"[4, 7, 14, 36, 12, 1]",1074,939,969,False,False
5,2,"[4, 47, 16, 28, 23, 1]",2055,955,969,False,False
5,2,"[4, 54, 19, 25, 39, 1]",2731,946,969,False,False
5,2,"[4, 11, 23, 23, 48, 1]",1978,969,969,True,False
5,2,"[4, 11, 34, 24, 8, 1]",1434,969,969,True,False
5,2,"[4, 55, 18, 24, 55, 1]",3017,870,969,False,False
5,2,"[4, 8, 27, 30, 6, 1]",1244,969,969,True,False
5,2,"[4, 55, 9, 54, 53, 1]",4116,576,969,False,False
5,2,"[4, 37, 19, 27, 15, 1]",1784,957,969,False,False
5,2,"[4, 51, 18, 28, 14, 1]",2032,939,969,False,False
5,2,"[4, 55, 21, 27, 10, 1]",2222,954,969,False,False
5,2,"[4, 11, 29, 24, 8, 1]",1259,969,969,True,False
5,2,"[4, 54, 19, 24, 46, 1]",2848,903,969,False,False
5,2,"[4, 51, 17, 32, 8, 1]",1879,893,969,False,False
5,2,"[4, 7, 14, 34, 19, 1]",1267,969,969,True,False
5,2,"[4, 55, 12, 39, 14, 1]",1908,969,969,True,False
5,2,"[4, 52, 22, 26, 11, 1]",2221,969,969,True,False
5,2,"[4, 55, 11, 31, 47, 1]",2670,905,969,False,False
5,2,"[4, 12, 20, 32, 6, 1]",1126,965,969,False,False
5,2,"[4, 7, 22, 25, 28, 1]",1460,969,969,True,False
5,2,"[4, 12, 14, 36, 14, 1]",1238,969,969,True,False
5,2,"[4, 8, 12, 42, 12, 1]",1148,969,969,True,False
5,2,"[4, 7, 26, 26, 12, 1]",1210,969,969,True,True
5,2,"[4, 55, 13, 32, 20, 1]",2011,951,969,False,False
5,2,"[4, 52, 19, 23, 54, 1]",2929,861,969,False,False
5,2,"[4, 24, 54, 24, 7, 1]",2863,963,969,False,False
5,2,"[4, 18, 21, 25, 19, 1]",1469,969,969,True,False
5,2,"[4, 49, 53, 23, 9, 1]",4228,953,969,False,False
5,2,"[4, 12, 19, 32, 10, 1]",1214,969,969,True,False
5,2,"[4, 8, 15, 40, 8, 1]",1080,969,969,True,True
5,2,"[4, 34, 53, 21, 54, 1]",4239,945,969,False,False
5,2,"[4, 29, 12, 37, 16, 1]",1516,969,969,True,False
5,2,"[4, 55, 12, 51, 9, 1]",1960,774,969,False,False
5,2,"[4, 28, 19, 27, 17, 1]",1633,969,969,True,False
5,2,"[4, 43, 16, 38, 7, 1]",1741,959,969,False,False
5,2,"[4, 9, 23, 23, 21, 1]",1276,969,969,True,False
5,2,"[4, 15, 18, 35, 7, 1]",1212,969,969,True,False
5,2,"[4, 12, 13, 31, 46, 1]",2079,969,969,True,False
5,2,"[4, 55, 14, 29, 50, 1]",2896,938,969,False,False
5,2,"[4, 49, 22, 30, 6, 1]",2120,969,969,True,False
5,2,"[4, 55, 33, 24, 6, 1]",2977,945,969,False,False
5,2,"[4, 24, 19, 31, 10, 1]",1461,969,969,True,False
5,2,"[4, 34, 18, 35, 6, 1]",1594,952,969,False,False
5,2,"[4, 42, 18, 26, 55, 1]",2877,955,969,False,False
5,2,"[4, 11, 14, 33, 17, 1]",1238,969,969,True,False
5,2,"[4, 50, 19, 28, 13, 1]",2059,961,969,False,False
5,2,"[4, 24, 17, 35, 8, 1]",1387,965,969,False,False
5,2,"[4, 3, 55, 25, 55, 1]",2982,54,969,False,False
5,2,"[4, 55, 19, 24, 45, 1]",2846,903,969,False,False
5,2,"[4, 46, 18, 26, 52, 1]",2884,955,969,False,False
5,2,"[4, 9, 12, 32, 26, 1]",1386,964,969,False,False
5,2,"[4, 38, 19, 26, 19, 1]",1881,962,969,False,False
5,2,"[4, 40, 20, 24, 52, 1]",2740,936,969,False,False
5,2,"[4, 7, 18, 30, 22, 1]",1376,969,969,True,False
5,2,"[4, 43, 19, 31, 8, 1]",1834,949,969,False,False
5,2,"[4, 45, 16, 55, 6, 1]",2116,945,969,False,False
5,2,"[4, 7, 44, 28, 8, 1]",1800,969,969,True,False
5,2,"[4, 55, 55, 17, 54, 1]",5152,731,969,False,False
5,2,"[4, 55, 12, 49, 11, 1]",2018,911,969,False,False
5,2,"[4, 32, 21, 29, 8, 1]",1649,969,969,True,False
5,2,"[4, 54, 22, 25, 11, 1]",2240,943,969,False,False
5,2,"[4, 15, 16, 38, 10, 1]",1298,969,969,True,False
5,2,"[4, 15, 11, 38, 18, 1]",1345,969,969,True,False
5,2,"[4, 55, 31, 23, 8, 1]",2830,938,969,False,False
5,2,"[4, 9, 24, 25, 17, 1]",1294,969,969,True,False
5,2,"[4, 48, 49, 24, 7, 1]",3895,963,969,False,False
5,2,"[4, 21, 15, 32, 16, 1]",1407,969,969,True,False
5,2,"[4, 25, 18, 36, 6, 1]",1420,969,969,True,False
5,2,"[4, 7, 28, 25, 15, 1]",1314,966,969,False,False
5,2,"[4, 43, 22, 25, 12, 1]",1980,957,969,False,False
5,2,"[4, 46, 11, 53, 14, 1]",2029,932,969,False,False
5,2,"[4, 49, 18, 25, 55, 1]",2958,912,969,False,False
5,2,"[4, 12, 21, 29, 8, 1]",1149,969,969,True,False
5,2,"[4, 53, 21, 23, 54, 1]",3104,925,969,False,False
5,2,"[4, 51, 20, 30, 8, 1]",2072,962,969,False,False
5,2,"[4, 41, 24, 24, 8, 1]",1924,932,969,False,False
5,2,"[4, 8, 17, 30, 15, 1]",1143,960,969,False,False
5,2,"[4, 8, 23, 26, 10, 1]",1084,964,969,False,False
5,2,"[4, 24, 22, 24, 21, 1]",1677,969,969,True,False
5,2,"[4, 13, 17, 29, 22, 1]",1426,969,969,True,False
5,2,"[4, 48, 13, 31, 24, 1]",1987,957,969,False,False
5,2,"[4, 15, 18, 32, 10, 1]",1236,969,969,True,False
5,2,"[4, 54, 15, 29, 25, 1]",2211,966,969,False,False
5,2,"[4, 29, 22, 24, 17, 1]",1707,969,969,True,False
5,2,"[4, 7, 53, 22, 50, 1]",2715,868,969,False,False
5,2,"[4, 7, 54, 22, 51, 1]",2767,868,969,False,False
5,2,"[4, 12, 26, 22, 19, 1]",1369,969,969,True,False
5,2,"[4, 16, 24, 27, 9, 1]",1348,969,969,True,False
5,2,"[4, 7, 51, 24, 16, 1]",2009,933,969,False,False
5,2,"[4, 44, 11, 36, 17, 1]",1685,935,969,False,False
5,2,"[4, 11, 14, 40, 10, 1]",1168,969,969,True,False
5,2,"[4, 50, 18, 30, 11, 1]",1981,947,969,False,False
5,2,"[4, 39, 13, 32, 22, 1]",1805,969,969,True,False
5,2,"[4, 8, 16, 33, 12, 1]",1096,953,969,False,False
5,2,"[4, 53, 54, 55, 5, 1]",6324,815,969,False,False
5,2,"[4, 26, 19, 32, 7, 1]",1437,950,969,False,False
5,2,"[4, 32, 15, 31, 17, 1]",1617,960,969,False,False
5,2,"[4, 43, 13, 39, 12, 1]",1718,969,969,True,False
5,2,"[4, 40, 13, 38, 12, 1]",1642,963,969,False,False
5,2,"[4, 55, 47, 21, 52, 1]",4936,945,969,False,False
5,2,"[4, 21, 13, 44, 10, 1]",1379,969,969,True,False
5,2,"[4, 10, 22, 26, 18, 1]",1318,969,969,True,False
5,2,"[4, 48, 16, 28, 23, 1]",2075,955,969,False,False
5,2,"[4, 10, 21, 24, 40, 1]",1754,969,969,True,False
5,2,"[4, 7, 26, 29, 9, 1]",1234,969,969,True,False
5,2,"[4, 49, 11, 32, 46, 1]",2605,947,969,False,False
5,2,"[4, 35, 53, 21, 55, 1]",4318,945,969,False,False
5,2,"[4, 29, 15, 52, 7, 1]",1702,954,969,False,False
5,2,"[4, 15, 55, 55, 5, 1]",4190,815,969,False,False
5,2,"[4, 9, 13, 31, 26, 1]",1388,966,969,False,False
5,2,"[4, 13, 13, 40, 11, 1]",1192,969,969,True,False
5,2,"[4, 42, 53, 22, 14, 1]",3882,965,969,False,False
5,2,"[4, 52, 11, 55, 14, 1]",2169,932,969,False,False
5,2,"[4, 50, 15, 31, 20, 1]",2055,969,969,True,False
5,2,"[4, 8, 27, 25, 8, 1]",1131,969,969,True,False
5,2,"[4, 13, 13, 35, 15, 1]",1216,957,969,False,False
5,2,"[4, 43, 55, 46, 5, 1]",5302,815,969,False,False
5,2,"[4, 15, 14, 30, 37, 1]",1837,969,969,True,False
5,2,"[4, 52, 53, 21, 53, 1]",5243,945,969,False,False
5,2,"[4, 54, 12, 33, 21, 1]",1974,954,969,False,False
5,2,"[4, 16, 12, 32, 44, 1]",2092,969,969,True,False
5,2,"[4, 54, 18, 26, 36, 1]",2628,955,969,False,False
5,2,"[4, 7, 21, 25, 21, 1]",1246,962,969,False,False
5,2,"[4, 8, 19, 27, 16, 1]",1145,947,969,False,False
5,2,"[4, 55, 17, 26, 52, 1]",3001,920,969,False,False
5,2,"[4, 19, 22, 24, 20, 1]",1522,969,969,True,False
5,2,"[4, 54, 13, 34, 15, 1]",1885,930,969,False,False
5,2,"[4, 32, 15, 38, 9, 1]",1529,969,969,True,False
5,2,"[4, 51, 18, 26, 53, 1]",3021,955,969,False,False
5,2,"[4, 44, 21, 30, 6, 1]",1916,954,969,False,False
5,2,"[4, 15, 13, 37, 14, 1]",1268,969,969,True,False
5,2,"[4, 26, 13, 39, 12, 1]",1429,969,969,True,False
5,2,"[4, 41, 21, 24, 23, 1]",2104,968,969,False,False
5,2,"[4, 8, 25, 22, 44, 1]",1794,969,969,True,False
5,2,"[4, 55, 19, 25, 32, 1]",2572,946,969,False,False
5,2,"[4, 27, 18, 27, 19, 1]",1612,963,969,False,False
5,2,"[4, 10, 16, 31, 20, 1]",1336,969,969,True,False
5,2,"[4, 29, 14, 37, 11, 1]",1458,959,969,False,False
5,2,"[4, 53, 55, 10, 55, 1]",4282,395,969,False,False
5,2,"[4, 53, 12, 31, 35, 1]",2340,945,969,False,False
5,2,"[4, 46, 17, 33, 8, 1]",1799,917,969,False,False
5,2,"[4, 47, 23, 28, 6, 1]",2087,969,969,True,False
5,2,"[4, 9, 11, 33, 31, 1]",1552,969,969,True,False
5,2,"[4, 10, 22, 24, 27, 1]",1463,969,969,True,False
5,2,"[4, 19, 22, 29, 7, 1]",1342,969,969,True,False
5,2,"[4, 8, 18, 32, 14, 1]",1214,969,969,True,False
5,2,"[4, 7, 27, 25, 19, 1]",1386,969,969,True,False
5,2,"[4, 54, 12, 38, 12, 1]",1788,916,969,False,False
5,2,"[4, 6, 55, 24, 55, 1]",3049,798,969,False,False
5,2,"[4, 35, 24, 24, 10, 1]",1806,963,969,False,False
5,2,"[4, 52, 17, 27, 48, 1]",2895,963,969,False,False
5,2,"[4, 49, 14, 38, 10, 1]",1804,955,969,False,False
5,2,"[4, 19, 14, 31, 21, 1]",1448,969,969,True,False
5,2,"[4, 10, 18, 28, 17, 1]",1217,969,969,True,False
5,2,"[4, 12, 18, 36, 6, 1]",1134,969,969,True,False
5,2,"[4, 9, 16, 32, 16, 1]",1220,969,969,True,False
5,2,"[4, 16, 14, 30, 26, 1]",1514,969,969,True,False
5,2,"[4, 55, 12, 31, 28, 1]",2148,939,969,False,False
5,2,"[4, 55, 19, 24, 53, 1]",3046,903,969,False,False
5,2,"[4, 15, 22, 24, 17, 1]",1343,969,969,True,False
5,2,"[4, 19, 16, 36, 9, 1]",1289,969,969,True,False
5,2,"[4, 37, 12, 34, 19, 1]",1665,957,969,False,False
5,2,"[4, 42, 20, 24, 54, 1]",2838,936,969,False,False
5,2,"[4, 46, 16, 55, 6, 1]",2136,945,969,False,False
5,2,"[4, 33, 18, 29, 15, 1]",1698,969,969,True,False
5,2,"[4, 38, 23, 23, 17, 1]",1963,968,969,False,False
5,2,"[4, 36, 21, 30, 7, 1]",1747,969,969,True,False
5,2,"[4, 41, 16, 32, 14, 1]",1794,969,969,True,False
5,2,"[4, 9, 14, 30, 54, 1]",2256,969,969,True,False
5,2,"[4, 29, 13, 31, 26, 1]",1728,969,969,True,False
5,2,"[4, 13, 14, 32, 20, 1]",1342,969,969,True,False
5,2,"[4, 10, 23, 28, 9, 1]",1175,969,969,True,False
5,2,"[4, 25, 33, 22, 15, 1]",1996,969,969,True,False
5,2,"[4, 49, 53, 23, 10, 1]",4252,967,969,False,False
5,2,"[4, 50, 23, 23, 14, 1]",2215,944,969,False,False
5,2,"[4, 55, 31, 21, 53, 1]",3742,945,969,False,False
5,2,"[4, 52, 55, 21, 54, 1]",5411,945,969,False,False
5,2,"[4, 7, 11, 33, 27, 1]",1386,957,969,False,False
5,2,"[4, 7, 52, 24, 16, 1]",2040,933,969,False,False
5,2,"[4, 8, 15, 30, 25, 1]",1377,969,969,True,False
5,2,"[4, 28, 22, 28, 8, 1]",1576,969,969,True,False
5,2,"[4, 17, 15, 31, 20, 1]",1428,969,969,True,False
5,2,"[4, 6, 55, 29, 55, 1]",3599,907,969,False,False
5,2,"[4, 42, 23, 23, 18, 1]",2095,969,969,True,False
5,2,"[4, 7, 14, 30, 28, 1]",1414,957,969,False,False
5,2,"[4, 49, 13, 35, 11, 1]",1684,867,969,False,False
5,2,"[4, 3, 53, 53, 55, 1]",5950,54,969,False,False
5,2,"[4, 51, 12, 34, 19, 1]",1889,957,969,False,False
5,2,"[4, 37, 18, 29, 14, 1]",1756,969,969,True,False
5,2,"[4, 49, 19, 33, 6, 1]",1958,948,969,False,False
5,2,"[4, 14, 11, 35, 24, 1]",1459,969,969,True,False
5,2,"[4, 52, 23, 25, 9, 1]",2213,946,969,False,False
5,2,"[4, 47, 18, 35, 6, 1]",1880,952,969,False,False
5,2,"[4, 35, 25, 25, 6, 1]",1796,960,969,False,False
5,2,"[4, 55, 13, 29, 55, 1]",2962,900,969,False,False
5,2,"[4, 39, 14, 35, 14, 1]",1696,969,969,True,False
5,2,"[4, 7, 20, 26, 42, 1]",1822,969,969,True,False
5,2,"[4, 53, 17, 27, 53, 1]",3056,963,969,False,False
5,2,"[4, 53, 38, 23, 10, 1]",3340,967,969,False,False
5,2,"[4, 7, 14, 30, 32, 1]",1538,960,969,False,False
5,2,"[4, 11, 18, 33, 8, 1]",1108,959,969,False,False
5,2,"[4, 20, 16, 30, 17, 1]",1407,968,969,False,False
5,2,"[4, 9, 18, 38, 9, 1]",1233,969,969,True,False
5,2,"[4, 44, 13, 38, 12, 1]",1710,963,969,False,False
5,2,"[4, 53, 20, 28, 12, 1]",2180,969,969,True,False
5,2,"[4, 7, 11, 37, 26, 1]",1500,969,969,True,False
5,2,"[4, 10, 16, 39, 11, 1]",1264,969,969,True,False
5,2,"[4, 55, 54, 7, 55, 1]",4008,266,969,False,False
5,2,"[4, 37, 15, 31, 15, 1]",1648,929,969,False,False
5,2,"[4, 7, 23, 27, 17, 1]",1286,969,969,True,False
5,2,"[4, 46, 55, 23, 9, 1]",4195,953,969,False,False
5,2,"[4, 18, 19, 27, 17, 1]",1403,969,969,True,False
5,2,"[4, 47, 16, 35, 7, 1]",1752,893,969,False,False
5,2,"[4, 9, 21, 27, 18, 1]",1296,969,969,True,False
5,2,"[4, 7, 30, 24, 25, 1]",1583,969,969,True,False
5,2,"[4, 8, 55, 23, 11, 1]",2001,969,969,True,False
5,2,"[4, 44, 17, 30, 13, 1]",1837,945,969,False,False
5,2,"[4, 47, 20, 24, 50, 1]",2858,936,969,False,False
5,2,"[4, 7, 16, 29, 41, 1]",1834,969,969,True,False
5,2,"[4, 34, 55, 54, 5, 1]",5251,815,969,False,False
5,2,"[4, 42, 16, 34, 9, 1]",1699,924,969,False,False
5,2,"[4, 31, 15, 31, 19, 1]",1662,969,969,True,False
5,2,"[4, 20, 23, 23, 18, 1]",1501,969,969,True,False
5,2,"[4, 55, 22, 23, 33, 1]",2728,957,969,False,False
5,2,"[4, 20, 13, 35, 16, 1]",1371,969,969,True,False
5,2,"[4, 55, 22, 27, 9, 1]",2276,969,969,True,False
5,2,"[4, 31, 55, 22, 14, 1]",3361,965,969,False,False
5,2,"[4, 25, 20, 28, 12, 1]",1508,969,969,True,False
5,2,"[4, 7, 25, 31, 10, 1]",1298,969,969,True,False
5,2,"[4, 55, 21, 22, 52, 1]",3033,882,969,False,False
5,2,"[4, 7, 17, 36, 10, 1]",1129,969,969,True,False
5,2,"[4, 8, 43, 23, 11, 1]",1629,969,969,True,False
5,2,"[4, 37, 17, 33, 10, 1]",1678,966,969,False,False
5,2,"[4, 9, 15, 29, 38, 1]",1746,969,969,True,False
5,2,"[4, 7, 15, 30, 24, 1]",1327,969,969,True,True
5,2,"[4, 8, 11, 33, 28, 1]",1435,969,969,True,True
5,2,"[4, 9, 12, 36, 18, 1]",1242,969,969,True,False
5,2,"[4, 8, 24, 28, 11, 1]",1215,969,969,True,False
5,2,"[4, 41, 23, 24, 11, 1]",1934,944,969,False,False
5,2,"[4, 55, 33, 20, 55, 1]",3850,890,969,False,False
5,2,"[4, 55, 15, 36, 11, 1]",1992,969,969,True,False
5,2,"[4, 55, 46, 24, 6, 1]",4004,945,969,False,False
5,2,"[4, 9, 26, 23, 11, 1]",1132,969,969,True,False
5,2,"[4, 55, 15, 34, 12, 1]",1975,953,969,False,False
5,2,"[4, 22, 13, 39, 12, 1]",1361,969,969,True,False
5,2,"[4, 11, 19, 27, 16, 1]",1214,969,969,True,False
5,2,"[4, 42, 13, 35, 15, 1]",1709,957,969,False,False
5,2,"[4, 9, 34, 24, 10, 1]",1408,969,969,True,False
5,2,"[4, 41, 14, 33, 16, 1]",1744,963,969,False,False
5,2,"[4, 16, 13, 33, 19, 1]",1347,969,969,True,False
5,2,"[4, 11, 21, 29, 9, 1]",1154,969,969,True,False
5,2,"[4, 54, 17, 36, 6, 1]",1968,930,969,False,False
5,2,"[4, 9, 19, 32, 12, 1]",1211,969,969,True,False
5,2,"[4, 55, 21, 24, 24, 1]",2479,969,969,True,False
5,2,"[4, 7, 11, 34, 36, 1]",1739,969,969,True,False
5,2,"[4, 49, 18, 33, 7, 1]",1910,933,969,False,False
5,2,"[4, 18, 25, 22, 16, 1]",1440,969,969,True,False
5,2,"[4, 8, 12, 38, 15, 1]",1169,969,969,True,False
5,2,"[4, 7, 23, 30, 11, 1]",1220,969,969,True,False
5,2,"[4, 29, 25, 25, 7, 1]",1648,969,969,True,False
5,2,"[4, 7, 18, 31, 11, 1]",1064,942,969,False,False
5,2,"[4, 37, 24, 25, 8, 1]",1844,963,969,False,False
5,2,"[4, 16, 12, 32, 31, 1]",1663,969,969,True,False
5,2,"[4, 7, 19, 26, 52, 1]",2059,954,969,False,False
5,2,"[4, 55, 55, 50, 5, 1]",6250,815,969,False,False
5,2,"[4, 35, 12, 32, 27, 1]",1835,969,969,True,False
5,2,"[4, 10, 17, 37, 9, 1]",1181,969,969,True,False
5,2,"[4, 9, 16, 39, 11, 1]",1244,969,969,True,False
5,2,"[4, 43, 15, 33, 14, 1]",1788,968,969,False,False
5,2,"[4, 8, 14, 31, 24, 1]",1346,969,969,True,False
5,2,"[4, 10, 20, 25, 49, 1]",2014,969,969,True,False
5,2,"[4, 7, 17, 29, 39, 1]",1810,969,969,True,False
5,2,"[4, 7, 34, 30, 6, 1]",1472,969,969,True,False
5,2,"[4, 11, 21, 24, 29, 1]",1504,969,969,True,False
5,2,"[4, 7, 15, 39, 14, 1]",1278,969,969,True,False
5,2,"[4, 53, 13, 31, 21, 1]",1976,930,969,False,False
5,2,"[4, 7, 55, 23, 44, 1]",2734,918,969,False,False
5,2,"[4, 26, 12, 32, 26, 1]",1658,967,969,False,False
5,2,"[4, 53, 55, 24, 6, 1]",4597,945,969,False,False
5,2,"[4, 55, 22, 26, 9, 1]",2245,942,969,False,False
5,2,"[4, 17, 25, 25, 8, 1]",1326,969,969,True,False
5,2,"[4, 14, 28, 22, 15, 1]",1409,969,969,True,False
5,2,"[4, 16, 21, 25, 20, 1]",1445,969,969,True,False
5,2,"[4, 7, 50, 24, 18, 1]",2028,948,969,False,False
5,2,"[4, 21, 17, 34, 9, 1]",1334,967,969,False,False
5,2,"[4, 22, 17, 35, 9, 1]",1381,969,969,True,False
5,2,"[4, 55, 55, 22, 12, 1]",4731,946,969,False,False
5,2,"[4, 25, 11, 42, 15, 1]",1482,969,969,True,False
5,2,"[4, 55, 20, 24, 43, 1]",2875,936,969,False,False
5,2,"[4, 53, 11, 32, 53, 1]",2896,947,969,False,False
5,2,"[4, 51, 17, 32, 10, 1]",1945,940,969,False,False
5,2,"[4, 7, 16, 40, 9, 1]",1149,969,969,True,False
5,2,"[4, 48, 18, 27, 20, 1]",2102,969,969,True,False
5,2,"[4, 47, 11, 33, 24, 1]",1884,945,969,False,False
5,2,"[4, 17, 13, 35, 17, 1]",1356,969,969,True,False
5,2,"[4, 54, 16, 31, 12, 1]",1960,915,969,False,False
5,2,"[4, 7, 52, 25, 14, 1]",2056,955,969,False,False
5,2,"[4, 7, 55, 23, 49, 1]",2854,918,969,False,False
5,2,"[4, 27, 18, 30, 14, 1]",1568,969,969,True,False
5,2,"[4, 12, 16, 38, 10, 1]",1238,969,969,True,False
5,2,"[4, 24, 24, 23, 15, 1]",1584,969,969,True,False
5,2,"[4, 11, 17, 30, 23, 1]",1454,969,969,True,False
5,2,"[4, 9, 49, 24, 9, 1]",1878,969,969,True,False
5,2,"[4, 7, 13, 39, 14, 1]",1186,969,969,True,False
5,2,"[4, 16, 16, 37, 9, 1]",1254,969,969,True,False
5,2,"[4, 53, 55, 54, 3, 1]",6262,492,969,False,False
5,2,"[4, 8, 23, 24, 20, 1]",1268,969,969,True,False
5,2,"[4, 8, 21, 24, 40, 1]",1704,943,969,False,False
5,2,"[4, 26, 16, 29, 18, 1]",1524,948,969,False,False
5,2,"[4, 9, 14, 37, 12, 1]",1136,969,969,True,False
5,2,"[4, 7, 12, 32, 32, 1]",1552,969,969,True,False
5,2,"[4, 37, 13, 36, 14, 1]",1615,962,969,False,False
5,2,"[4, 13, 11, 35, 23, 1]",1408,969,969,True,False
5,2,"[4, 48, 21, 26, 12, 1]",2070,955,969,False,False
5,2,"[4, 11, 17, 28, 20, 1]",1287,969,969,True,False
5,2,"[4, 51, 12, 31, 53, 1]",2884,945,969,False,False
5,2,"[4, 26, 20, 26, 16, 1]",1576,969,969,True,False
5,2,"[4, 9, 12, 34, 22, 1]",1322,969,969,True,False
5,2,"[4, 23, 26, 22, 15, 1]",1607,969,969,True,False
5,2,"[4, 23, 23, 25, 12, 1]",1508,969,969,True,False
5,2,"[4, 20, 23, 26, 9, 1]",1381,969,969,True,False
5,2,"[4, 41, 18, 30, 12, 1]",1814,966,969,False,False
5,2,"[4, 43, 13, 53, 9, 1]",1906,900,969,False,False
5,2,"[4, 18, 23, 27, 7, 1]",1303,969,969,True,False
5,2,"[4, 7, 17, 33, 12, 1]",1116,969,969,True,True
5,2,"[4, 50, 43, 23, 10, 1]",3579,967,969,False,False
5,2,"[4, 7, 40, 24, 20, 1]",1768,959,969,False,False
5,2,"[4, 22, 16, 28, 28, 1]",1700,969,969,True,False
5,2,"[4, 8, 23, 29, 7, 1]",1093,969,969,True,False
5,2,"[4, 55, 15, 53, 6, 1]",2164,840,969,False,False
5,2,"[4, 51, 15, 32, 13, 1]",1878,921,969,False,False
5,2,"[4, 8, 41, 23, 11, 1]",1567,969,969,True,False
5,2,"[4, 44, 55, 55, 5, 1]",5901,815,969,False,False
5,2,"[4, 7, 22, 26, 16, 1]",1186,969,969,True,False
5,2,"[4, 14, 15, 32, 18, 1]",1340,969,969,True,False
5,2,"[4, 13, 15, 29, 31, 1]",1612,969,969,True,False
5,2,"[4, 10, 24, 24, 11, 1]",1131,969,969,True,True
5,2,"[4, 8, 22, 28, 10, 1]",1114,969,969,True,False
5,2,"[4, 17, 23, 24, 14, 1]",1361,969,969,True,False
5,2,"[4, 26, 20, 28, 11, 1]",1503,965,969,False,False
5,2,"[4, 8, 14, 30, 33, 1]",1587,969,969,True,False
5,2,"[4, 7, 11, 35, 27, 1]",1462,969,969,True,False
5,2,"[4, 12, 24, 23, 14, 1]",1224,969,969,True,False
5,2,"[4, 7, 25, 30, 8, 1]",1201,969,969,True,False
5,2,"[4, 38, 15, 31, 16, 1]",1699,945,969,False,False
5,2,"[4, 35, 17, 29, 17, 1]",1738,969,969,True,False
5,2,"[4, 27, 18, 34, 8, 1]",1486,969,969,True,False
5,2,"[4, 11, 24, 22, 22, 1]",1342,969,969,True,False
5,2,"[4, 14, 12, 55, 11, 1]",1500,911,969,False,False
5,2,"[4, 41, 11, 32, 55, 1]",2782,947,969,False,False
5,2,"[4, 51, 22, 27, 9, 1]",2172,969,969,True,False
5,2,"[4, 18, 19, 31, 11, 1]",1355,969,969,True,False
5,2,"[4, 7, 17, 32, 15, 1]",1186,969,969,True,False
5,2,"[4, 50, 16, 29, 18, 1]",2004,948,969,False,False
5,2,"[4, 55, 54, 23, 6, 1]",4576,905,969,False,False
5,2,"[4, 50, 11, 35, 19, 1]",1819,943,969,False,False
5,2,"[4, 48, 55, 52, 4, 1]",5904,654,969,False,False
5,2,"[4, 17, 17, 31, 13, 1]",1300,969,969,True,False
5,2,"[4, 36, 18, 27, 17, 1]",1754,944,969,False,False
5,2,"[4, 7, 21, 24, 52, 1]",1979,927,969,False,False
5,2,"[4, 48, 16, 37, 7, 1]",1818,937,969,False,False
5,2,"[4, 52, 15, 50, 7, 1]",2095,954,969,False,False
5,2,"[4, 7, 22, 40, 7, 1]",1349,969,969,True,False
5,2,"[4, 12, 16, 30, 18, 1]",1278,969,969,True,False
5,2,"[4, 46, 19, 28, 15, 1]",2025,969,969,True,False
5,2,"[4, 15, 11, 37, 17, 1]",1278,962,969,False,False
5,2,"[4, 29, 15, 31, 19, 1]",1624,969,969,True,False
5,2,"[4, 32, 16, 32, 15, 1]",1647,969,969,True,False
5,2,"[4, 32, 14, 35, 14, 1]",1570,969,969,True,False
5,2,"[4, 30, 17, 36, 7, 1]",1501,960,969,False,False
5,2,"[4, 48, 18, 27, 17, 1]",2018,944,969,False,False
5,2,"[4, 10, 11, 35, 23, 1]",1363,969,969,True,False
