h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,shrunk_hidden_layers,is_unimodal,defect,d0,dh,r
5.0,5.0,"[2, 5, 15, 29, 7, 1]",730.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.23483860000124,filling_maximal_subarchitecture_contradiction,"[[2, 5, 15, 29, 8, 1]]",[4],True,0.0,2,1,5
5.0,5.0,"[2, 4, 16, 24, 11, 1]",731.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",14.860095399999407,filling_maximal_subarchitecture_contradiction,"[[2, 4, 16, 24, 12, 1], [2, 4, 17, 24, 11, 1]]","[2, 4]",True,0.0,2,1,5
5.0,5.0,"[2, 4, 17, 20, 15, 1]",731.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",12.58018930000253,filling_maximal_subarchitecture_contradiction,"[[2, 4, 18, 20, 15, 1]]",[2],True,0.0,2,1,5
5.0,5.0,"[2, 4, 17, 23, 11, 1]",731.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",6.82900960000552,filling_maximal_subarchitecture_contradiction,"[[2, 4, 17, 23, 12, 1], [2, 4, 17, 24, 11, 1]]","[3, 4]",True,0.0,2,1,5
5.0,5.0,"[2, 10, 4, 26, 21, 1]",731.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.291351300002134,filling_maximal_subarchitecture_contradiction,"[[2, 10, 5, 26, 21, 1], [2, 11, 4, 26, 21, 1]]","[1, 2]",False,0.0,2,1,5
5.0,5.0,"[2, 4, 14, 21, 17, 1]",732.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",5.412313399996492,filling_maximal_subarchitecture_contradiction,"[[2, 4, 15, 21, 17, 1]]",[2],True,0.0,2,1,5
5.0,5.0,"[2, 4, 22, 13, 25, 1]",732.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.873841400003585,filling_maximal_subarchitecture_contradiction,"[[2, 4, 22, 13, 26, 1], [2, 4, 22, 14, 25, 1]]","[3, 4]",False,0.0,2,1,5
5.0,5.0,"[2, 8, 20, 17, 12, 1]",732.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.094598799994856,filling_maximal_subarchitecture_contradiction,"[[2, 8, 20, 18, 12, 1]]",[3],True,0.0,2,1,5
5.0,5.0,"[2, 4, 17, 24, 10, 1]",734.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.3859764000008,filling_maximal_subarchitecture_contradiction,"[[2, 4, 17, 24, 11, 1]]",[4],True,0.0,2,1,5
5.0,5.0,"[2, 4, 18, 20, 14, 1]",734.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.421216499998991,filling_maximal_subarchitecture_contradiction,"[[2, 4, 18, 20, 15, 1], [2, 4, 19, 20, 14, 1]]","[2, 4]",True,0.0,2,1,5
5.0,5.0,"[2, 8, 10, 35, 8, 1]",734.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",10.400498900002276,filling_maximal_subarchitecture_contradiction,"[[2, 9, 10, 35, 8, 1]]",[1],True,0.0,2,1,5
5.0,5.0,"[2, 4, 15, 21, 16, 1]",735.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",6.468655900003796,filling_maximal_subarchitecture_contradiction,"[[2, 4, 15, 21, 17, 1], [2, 4, 16, 21, 16, 1]]","[2, 4]",True,0.0,2,1,5
5.0,5.0,"[2, 7, 6, 48, 8, 1]",736.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.345915400001104,filling_maximal_subarchitecture_contradiction,"[[2, 7, 6, 49, 8, 1]]",[3],False,0.0,2,1,5
5.0,5.0,"[2, 4, 19, 20, 13, 1]",737.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",8.127007900002354,filling_maximal_subarchitecture_contradiction,"[[2, 4, 19, 20, 14, 1]]",[4],True,0.0,2,1,5
5.0,5.0,"[2, 5, 15, 28, 8, 1]",737.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",15.831314800001564,filling_maximal_subarchitecture_contradiction,"[[2, 5, 15, 29, 8, 1]]",[3],True,0.0,2,1,5
5.0,5.0,"[2, 4, 16, 21, 15, 1]",738.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.1866661999956705,filling_maximal_subarchitecture_contradiction,"[[2, 4, 16, 21, 16, 1]]",[4],True,0.0,2,1,5
5.0,5.0,"[2, 8, 19, 18, 12, 1]",738.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",6.514161399994919,filling_maximal_subarchitecture_contradiction,"[[2, 8, 19, 19, 12, 1], [2, 8, 20, 18, 12, 1]]","[2, 3]",True,0.0,2,1,5
5.0,5.0,"[2, 10, 8, 37, 9, 1]",738.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.0309688999986975,filling_maximal_subarchitecture_contradiction,"[[2, 11, 8, 37, 9, 1]]",[1],False,0.0,2,1,5
5.0,5.0,"[2, 10, 5, 26, 20, 1]",740.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",9.464346900000235,filling_maximal_subarchitecture_contradiction,"[[2, 10, 5, 26, 21, 1], [2, 11, 5, 26, 20, 1]]","[1, 4]",False,0.0,2,1,5
5.0,5.0,"[2, 14, 4, 19, 29, 1]",740.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",19.40565510000306,filling_maximal_subarchitecture_contradiction,"[[2, 15, 4, 19, 29, 1]]",[1],False,0.0,2,1,5
5.0,5.0,"[2, 9, 12, 18, 21, 1]",741.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",15.870912799997312,filling_maximal_subarchitecture_contradiction,"[[2, 9, 12, 19, 21, 1], [2, 10, 12, 18, 21, 1]]","[1, 3]",True,0.0,2,1,5
5.0,5.0,"[2, 10, 5, 25, 21, 1]",741.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",14.528555100005178,filling_maximal_subarchitecture_contradiction,"[[2, 10, 5, 26, 21, 1], [2, 11, 5, 25, 21, 1]]","[1, 3]",False,0.0,2,1,5
5.0,5.0,"[2, 6, 6, 49, 8, 1]",742.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",6.316243799999938,filling_maximal_subarchitecture_contradiction,"[[2, 7, 6, 49, 8, 1]]",[1],True,0.0,2,1,5
5.0,5.0,"[2, 7, 20, 18, 12, 1]",742.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",5.499402800000098,filling_maximal_subarchitecture_contradiction,"[[2, 8, 20, 18, 12, 1]]",[1],True,0.0,2,1,5
5.0,5.0,"[2, 8, 18, 19, 12, 1]",742.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",5.414537999997265,filling_maximal_subarchitecture_contradiction,"[[2, 8, 19, 19, 12, 1]]",[2],True,0.0,2,1,5
5.0,5.0,"[2, 4, 15, 29, 8, 1]",743.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.865505400004622,filling_maximal_subarchitecture_contradiction,"[[2, 5, 15, 29, 8, 1]]",[1],True,0.0,2,1,5
5.0,5.0,"[2, 8, 19, 21, 8, 1]",743.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",14.140009900002042,filling_maximal_subarchitecture_contradiction,"[[2, 9, 19, 21, 8, 1]]",[1],True,0.0,2,1,5
5.0,5.0,"[2, 8, 20, 18, 11, 1]",745.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.0686521000025095,filling_maximal_subarchitecture_contradiction,"[[2, 8, 20, 18, 12, 1]]",[4],True,0.0,2,1,5
5.0,5.0,"[2, 10, 9, 13, 37, 1]",745.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",10.846927499995218,filling_maximal_subarchitecture_contradiction,"[[2, 10, 10, 13, 37, 1]]",[2],False,0.0,2,1,5
5.0,5.0,"[2, 9, 11, 19, 21, 1]",746.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",5.34584029999678,filling_maximal_subarchitecture_contradiction,"[[2, 9, 12, 19, 21, 1], [2, 10, 11, 19, 21, 1]]","[1, 2]",True,0.0,2,1,5
5.0,5.0,"[2, 11, 10, 24, 15, 1]",747.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",6.996125199999369,filling_maximal_subarchitecture_contradiction,"[[2, 12, 10, 24, 15, 1]]",[1],False,0.0,2,1,5
5.0,5.0,"[2, 6, 12, 12, 40, 1]",748.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.9424462000024505,filling_maximal_subarchitecture_contradiction,"[[2, 6, 12, 13, 40, 1]]",[3],True,0.0,2,1,5
5.0,5.0,"[2, 7, 19, 19, 12, 1]",748.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",8.08653900000354,filling_maximal_subarchitecture_contradiction,"[[2, 8, 19, 19, 12, 1]]",[1],True,0.0,2,1,5
5.0,5.0,"[2, 10, 12, 19, 19, 1]",748.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",8.393692200006626,filling_maximal_subarchitecture_contradiction,"[[2, 10, 12, 19, 20, 1]]",[4],True,0.0,2,1,5
5.0,5.0,"[2, 8, 19, 19, 11, 1]",749.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.998291299998528,filling_maximal_subarchitecture_contradiction,"[[2, 8, 19, 19, 12, 1]]",[4],True,0.0,2,1,5
5.0,5.0,"[2, 4, 15, 16, 26, 1]",750.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",10.389949300006265,filling_maximal_subarchitecture_contradiction,"[[2, 4, 15, 16, 27, 1]]",[4],True,0.0,2,1,5
5.0,5.0,"[2, 9, 14, 30, 6, 1]",750.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",11.214185600001656,filling_maximal_subarchitecture_contradiction,"[[2, 10, 14, 30, 6, 1]]",[1],True,0.0,2,1,5
5.0,5.0,"[2, 11, 4, 45, 11, 1]",752.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",12.217618000002403,filling_maximal_subarchitecture_contradiction,"[[2, 11, 4, 46, 11, 1]]",[3],False,0.0,2,1,5
5.0,5.0,"[2, 10, 5, 42, 11, 1]",753.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",12.04290790000232,filling_maximal_subarchitecture_contradiction,"[[2, 10, 5, 43, 11, 1]]",[3],False,0.0,2,1,5
5.0,5.0,"[2, 9, 12, 19, 20, 1]",754.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",5.159973699999682,filling_maximal_subarchitecture_contradiction,"[[2, 9, 12, 19, 21, 1], [2, 10, 12, 19, 20, 1]]","[1, 4]",True,0.0,2,1,5
5.0,5.0,"[2, 10, 10, 13, 36, 1]",754.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",14.866143499995816,filling_maximal_subarchitecture_contradiction,"[[2, 10, 10, 13, 37, 1], [2, 10, 11, 13, 36, 1]]","[2, 4]",True,0.0,2,1,5
5.0,5.0,"[2, 4, 25, 15, 17, 1]",755.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",11.688031499994397,filling_maximal_subarchitecture_contradiction,"[[2, 4, 26, 15, 17, 1], [2, 5, 25, 15, 17, 1]]","[1, 2]",False,0.0,2,1,5
5.0,5.0,"[2, 10, 15, 24, 9, 1]",755.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",8.705069299998286,filling_maximal_subarchitecture_contradiction,"[[2, 10, 16, 24, 9, 1]]",[2],True,0.0,2,1,5
5.0,5.0,"[2, 9, 10, 13, 37, 1]",756.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",7.556268099993758,filling_maximal_subarchitecture_contradiction,"[[2, 9, 11, 13, 37, 1], [2, 10, 10, 13, 37, 1]]","[1, 2]",True,0.0,2,1,5
5.0,5.0,"[2, 9, 16, 11, 35, 1]",758.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",11.820693699999538,filling_maximal_subarchitecture_contradiction,"[[2, 9, 17, 11, 35, 1], [2, 10, 16, 11, 35, 1]]","[1, 2]",False,0.0,2,1,5
5.0,5.0,"[2, 12, 8, 33, 11, 1]",758.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",9.307318099999977,filling_maximal_subarchitecture_contradiction,"[[2, 12, 8, 34, 11, 1]]",[3],False,0.0,2,1,5
5.0,5.0,"[2, 8, 17, 11, 35, 1]",759.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",5.121935299997858,filling_maximal_subarchitecture_contradiction,"[[2, 9, 17, 11, 35, 1]]",[1],False,0.0,2,1,5
5.0,5.0,"[2, 10, 11, 31, 9, 1]",759.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",6.161698299998534,filling_maximal_subarchitecture_contradiction,"[[2, 11, 11, 31, 9, 1]]",[1],True,0.0,2,1,5
5.0,5.0,"[2, 8, 12, 19, 21, 1]",760.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",9.075196599995252,filling_maximal_subarchitecture_contradiction,"[[2, 9, 12, 19, 21, 1]]",[1],True,0.0,2,1,5
5.0,5.0,"[2, 9, 5, 26, 21, 1]",760.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",7.748669000000518,filling_maximal_subarchitecture_contradiction,"[[2, 10, 5, 26, 21, 1]]",[1],False,0.0,2,1,5
5.0,5.0,"[2, 11, 10, 28, 12, 1]",760.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",5.770941599999787,filling_maximal_subarchitecture_contradiction,"[[2, 11, 11, 28, 12, 1]]",[2],False,0.0,2,1,5
5.0,5.0,"[2, 10, 4, 46, 11, 1]",761.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",10.003331899999466,filling_maximal_subarchitecture_contradiction,"[[2, 11, 4, 46, 11, 1]]",[1],False,0.0,2,1,5
5.0,5.0,"[2, 5, 24, 15, 17, 1]",762.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",7.939890599998762,filling_maximal_subarchitecture_contradiction,"[[2, 5, 25, 15, 17, 1]]",[2],False,0.0,2,1,5
5.0,5.0,"[2, 9, 5, 43, 11, 1]",762.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",6.879781400006323,filling_maximal_subarchitecture_contradiction,"[[2, 10, 5, 43, 11, 1]]",[1],False,0.0,2,1,5
5.0,5.0,"[2, 11, 11, 34, 7, 1]",762.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.402390600000217,filling_maximal_subarchitecture_contradiction,"[[2, 11, 11, 35, 7, 1], [2, 12, 11, 34, 7, 1]]","[1, 3]",True,0.0,2,1,5
5.0,5.0,"[2, 10, 11, 13, 35, 1]",763.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",10.795348600004218,filling_maximal_subarchitecture_contradiction,"[[2, 10, 11, 13, 36, 1]]",[4],True,0.0,2,1,5
5.0,5.0,"[2, 4, 22, 14, 24, 1]",764.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",13.857192499999655,filling_maximal_subarchitecture_contradiction,"[[2, 4, 22, 14, 25, 1]]",[4],False,0.0,2,1,5
5.0,5.0,"[2, 9, 11, 13, 36, 1]",764.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",11.148233899999468,filling_maximal_subarchitecture_contradiction,"[[2, 9, 11, 13, 37, 1], [2, 10, 11, 13, 36, 1]]","[1, 4]",True,0.0,2,1,5
5.0,5.0,"[2, 10, 16, 23, 9, 1]",764.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",16.735810899997887,filling_maximal_subarchitecture_contradiction,"[[2, 10, 16, 24, 9, 1]]",[3],True,0.0,2,1,5
5.0,5.0,"[2, 10, 16, 24, 8, 1]",764.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",15.280581600003645,filling_maximal_subarchitecture_contradiction,"[[2, 10, 16, 24, 9, 1]]",[4],True,0.0,2,1,5
5.0,5.0,"[2, 12, 7, 16, 32, 1]",764.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",13.324752199994691,filling_maximal_subarchitecture_contradiction,"[[2, 12, 7, 17, 32, 1], [2, 12, 8, 16, 32, 1]]","[2, 3]",False,0.0,2,1,5
5.0,5.0,"[2, 8, 11, 13, 37, 1]",765.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",10.40053330000228,filling_maximal_subarchitecture_contradiction,"[[2, 9, 11, 13, 37, 1]]",[1],True,0.0,2,1,5
5.0,5.0,"[2, 12, 5, 48, 9, 1]",765.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",15.774566799998864,filling_maximal_subarchitecture_contradiction,"[[2, 12, 5, 48, 10, 1]]",[4],False,0.0,2,1,5
5.0,5.0,"[2, 14, 5, 41, 11, 1]",765.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",15.274577000003774,filling_maximal_subarchitecture_contradiction,"[[2, 14, 5, 42, 11, 1]]",[3],False,0.0,2,1,5
5.0,5.0,"[2, 9, 17, 11, 34, 1]",766.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",11.699855600003502,filling_maximal_subarchitecture_contradiction,"[[2, 9, 17, 11, 35, 1], [2, 10, 17, 11, 34, 1]]","[1, 4]",False,0.0,2,1,5
5.0,5.0,"[2, 6, 10, 46, 5, 1]",767.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",5.798011900005804,filling_maximal_subarchitecture_contradiction,"[[2, 6, 11, 46, 5, 1]]",[2],True,0.0,2,1,5
5.0,5.0,"[2, 10, 11, 35, 7, 1]",767.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",11.61287629999424,filling_maximal_subarchitecture_contradiction,"[[2, 11, 11, 35, 7, 1]]",[1],True,0.0,2,1,5
5.0,5.0,"[2, 11, 8, 34, 11, 1]",767.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.8915941000013845,filling_maximal_subarchitecture_contradiction,"[[2, 12, 8, 34, 11, 1]]",[1],False,0.0,2,1,5
5.0,5.0,"[2, 9, 17, 13, 27, 1]",770.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",9.639933099999324,filling_maximal_subarchitecture_contradiction,"[[2, 9, 17, 14, 27, 1]]",[3],False,0.0,2,1,5
5.0,5.0,"[2, 11, 11, 28, 11, 1]",770.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",8.244032700000389,filling_maximal_subarchitecture_contradiction,"[[2, 11, 11, 28, 12, 1]]",[4],True,0.0,2,1,5
5.0,5.0,"[2, 9, 16, 24, 9, 1]",771.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.788196100002097,filling_maximal_subarchitecture_contradiction,"[[2, 10, 16, 24, 9, 1]]",[1],True,0.0,2,1,5
5.0,5.0,"[2, 6, 8, 39, 10, 1]",772.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",8.985593299999891,filling_maximal_subarchitecture_contradiction,"[[2, 6, 9, 39, 10, 1]]",[2],True,0.0,2,1,5
5.0,5.0,"[2, 4, 17, 16, 25, 1]",773.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",15.24152000000322,filling_maximal_subarchitecture_contradiction,"[[2, 4, 17, 16, 26, 1], [2, 4, 18, 16, 25, 1]]","[2, 4]",False,0.0,2,1,5
5.0,5.0,"[2, 12, 6, 17, 32, 1]",774.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",13.084387800001425,filling_maximal_subarchitecture_contradiction,"[[2, 12, 7, 17, 32, 1]]",[2],False,0.0,2,1,5
5.0,5.0,"[2, 12, 8, 16, 31, 1]",775.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",11.264145300003293,filling_maximal_subarchitecture_contradiction,"[[2, 12, 8, 16, 32, 1], [2, 12, 8, 17, 31, 1]]","[3, 4]",False,0.0,2,1,5
5.0,5.0,"[2, 4, 4, 35, 17, 1]",776.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",10.906616099993698,filling_maximal_subarchitecture_contradiction,"[[2, 4, 5, 35, 17, 1]]",[2],True,0.0,2,1,5
5.0,5.0,"[2, 4, 18, 16, 24, 1]",776.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",13.309508899998036,filling_maximal_subarchitecture_contradiction,"[[2, 4, 18, 16, 25, 1]]",[4],False,0.0,2,1,5
5.0,5.0,"[2, 11, 11, 27, 12, 1]",776.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",10.03577470000164,filling_maximal_subarchitecture_contradiction,"[[2, 11, 11, 28, 12, 1]]",[3],True,0.0,2,1,5
5.0,5.0,"[2, 4, 5, 35, 16, 1]",779.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",15.656391000004078,filling_maximal_subarchitecture_contradiction,"[[2, 4, 5, 35, 17, 1], [2, 4, 6, 35, 16, 1]]","[2, 4]",True,0.0,2,1,5
5.0,5.0,"[2, 4, 23, 12, 31, 1]",779.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",11.568908500004907,filling_maximal_subarchitecture_contradiction,"[[2, 4, 24, 12, 31, 1]]",[2],False,0.0,2,1,5
5.0,5.0,"[2, 16, 6, 46, 8, 1]",780.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",6.018940900001326,filling_maximal_subarchitecture_contradiction,"[[2, 16, 7, 46, 8, 1]]",[2],False,0.0,2,1,5
5.0,5.0,"[2, 17, 6, 25, 19, 1]",780.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.428562100001727,filling_maximal_subarchitecture_contradiction,"[[2, 18, 6, 25, 19, 1]]",[1],False,0.0,2,1,5
5.0,5.0,"[2, 6, 11, 13, 40, 1]",781.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",8.821368899996742,filling_maximal_subarchitecture_contradiction,"[[2, 6, 12, 13, 40, 1]]",[2],True,0.0,2,1,5
5.0,5.0,"[2, 4, 24, 12, 30, 1]",782.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",8.799917699994694,filling_maximal_subarchitecture_contradiction,"[[2, 4, 24, 12, 31, 1]]",[4],False,0.0,2,1,5
5.0,5.0,"[2, 11, 8, 16, 32, 1]",782.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",10.788402899997893,filling_maximal_subarchitecture_contradiction,"[[2, 11, 8, 17, 32, 1], [2, 12, 8, 16, 32, 1]]","[1, 3]",False,0.0,2,1,5
5.0,5.0,"[2, 4, 4, 50, 11, 1]",785.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.063604900002247,filling_maximal_subarchitecture_contradiction,"[[2, 4, 5, 50, 11, 1]]",[2],True,0.0,2,1,5
5.0,5.0,"[2, 10, 5, 15, 40, 1]",785.0,626.0,626.0,True,True,626,0.0,0.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",10.479869300004792,filling_maximal_subarchitecture_contradiction,"[[2, 10, 5, 16, 40, 1]]",[3],False,0.0,2,1,5
