h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal,expected_dimension,defect_expected,defect_ambient,backend,primes,elapsed_seconds,status,covered_by_mfa,is_unimodal,shrunk_hidden_layers,defect,d0,dh,r
5.0,2.0,"[3, 32, 8, 15, 10, 2]",642.0,305.0,306.0,False,False,306,,,,,,,,False,,1.0,3,2,2
5.0,2.0,"[3, 29, 12, 13, 9, 2]",726.0,305.0,306.0,False,False,306,,,,,,,,False,,1.0,3,2,2
5.0,2.0,"[3, 32, 12, 13, 9, 2]",771.0,305.0,306.0,False,False,306,,,,,,,,False,,1.0,3,2,2
5.0,2.0,"[3, 5, 13, 17, 12, 3]",541.0,458.0,459.0,False,False,459,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",9.057186599999111,maximal_subarchitecture_of_recorded_mfa,"[[3, 5, 14, 17, 12, 3]]",True,[2],1.0,3,3,2
5.0,2.0,"[3, 25, 13, 17, 12, 3]",861.0,458.0,459.0,False,False,459,,,,,,,,False,,1.0,3,3,2
5.0,2.0,"[3, 25, 8, 30, 11, 3]",878.0,458.0,459.0,False,False,459,,,,,,,,False,,1.0,3,3,2
5.0,2.0,"[3, 28, 8, 30, 11, 3]",911.0,458.0,459.0,False,False,459,,,,,,,,False,,1.0,3,3,2
5.0,2.0,"[3, 32, 8, 29, 11, 3]",936.0,458.0,459.0,False,False,459,,,,,,,,False,,1.0,3,3,2
5.0,2.0,"[3, 47, 8, 24, 11, 3]",1006.0,458.0,459.0,False,False,459,,,,,,,,False,,1.0,3,3,2
5.0,2.0,"[3, 41, 8, 29, 11, 3]",1035.0,458.0,459.0,False,False,459,,,,,,,,False,,1.0,3,3,2
5.0,2.0,"[3, 45, 8, 28, 11, 3]",1060.0,458.0,459.0,False,False,459,,,,,,,,False,,1.0,3,3,2
5.0,2.0,"[3, 47, 8, 28, 11, 3]",1082.0,458.0,459.0,False,False,459,,,,,,,,False,,1.0,3,3,2
5.0,2.0,"[3, 45, 8, 30, 11, 3]",1098.0,458.0,459.0,False,False,459,,,,,,,,False,,1.0,3,3,2
5.0,2.0,"[3, 48, 8, 30, 11, 3]",1131.0,458.0,459.0,False,False,459,,,,,,,,False,,1.0,3,3,2
5.0,2.0,"[3, 47, 13, 17, 12, 3]",1213.0,458.0,459.0,False,False,459,,,,,,,,False,,1.0,3,3,2
5.0,2.0,"[3, 48, 13, 17, 12, 3]",1229.0,458.0,459.0,False,False,459,,,,,,,,False,,1.0,3,3,2
5.0,4.0,"[2, 23, 14, 21, 9, 2]",869.0,513.0,514.0,False,False,514,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",10.1627734000067,maximal_subarchitecture_of_recorded_mfa,"[[2, 23, 14, 22, 9, 2]]",False,[3],1.0,2,2,4
5.0,4.0,"[2, 24, 14, 21, 9, 2]",885.0,513.0,514.0,False,False,514,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.947525899999164,maximal_subarchitecture_of_recorded_mfa,"[[2, 24, 14, 22, 9, 2]]",False,[3],1.0,2,2,4
5.0,4.0,"[2, 25, 14, 21, 9, 2]",901.0,513.0,514.0,False,False,514,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.276623799998561,maximal_subarchitecture_of_recorded_mfa,"[[2, 25, 14, 22, 9, 2]]",False,[3],1.0,2,2,4
5.0,5.0,"[2, 4, 18, 21, 10, 1]",678.0,625.0,626.0,False,False,625,0.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.2259937999988324,maximal_subarchitecture_of_recorded_mfa,"[[2, 4, 19, 21, 10, 1]]",True,[2],0.0,2,1,5
5.0,5.0,"[2, 4, 9, 27, 14, 1]",679.0,625.0,626.0,False,False,625,0.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.300263000004634,maximal_subarchitecture_of_recorded_mfa,"[[2, 4, 9, 27, 15, 1]]",True,[4],0.0,2,1,5
5.0,5.0,"[2, 4, 9, 22, 19, 1]",679.0,625.0,626.0,False,False,625,0.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.0036533999955282,maximal_subarchitecture_of_recorded_mfa,"[[2, 4, 9, 23, 19, 1], [2, 4, 10, 22, 19, 1]]",True,"[2, 3]",0.0,2,1,5
5.0,5.0,"[2, 4, 11, 28, 11, 1]",679.0,625.0,626.0,False,False,625,0.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.4363010999950347,maximal_subarchitecture_of_recorded_mfa,"[[2, 4, 11, 29, 11, 1], [2, 4, 12, 28, 11, 1]]",True,"[2, 3]",0.0,2,1,5
5.0,5.0,"[2, 4, 4, 21, 26, 1]",680.0,625.0,626.0,False,False,625,0.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.9720722999991268,maximal_subarchitecture_of_recorded_mfa,"[[2, 4, 4, 21, 27, 1]]",True,[4],0.0,2,1,5
5.0,5.0,"[2, 4, 15, 18, 18, 1]",680.0,625.0,626.0,False,False,625,0.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",0.9610794999971404,maximal_subarchitecture_of_recorded_mfa,"[[2, 4, 15, 18, 19, 1], [2, 4, 16, 18, 18, 1]]",True,"[2, 4]",0.0,2,1,5
5.0,5.0,"[2, 5, 10, 29, 11, 1]",680.0,625.0,626.0,False,False,625,0.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.0466496000008192,maximal_subarchitecture_of_recorded_mfa,"[[2, 5, 10, 30, 11, 1]]",True,[3],0.0,2,1,5
5.0,5.0,"[2, 5, 11, 36, 6, 1]",683.0,625.0,626.0,False,False,625,0.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.1048032000035164,maximal_subarchitecture_of_recorded_mfa,"[[2, 5, 11, 37, 6, 1], [2, 6, 11, 36, 6, 1]]",True,"[1, 3]",0.0,2,1,5
5.0,5.0,"[2, 4, 7, 15, 34, 1]",685.0,625.0,626.0,False,False,625,0.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.6515548000024864,maximal_subarchitecture_of_recorded_mfa,"[[2, 4, 8, 15, 34, 1]]",True,[2],0.0,2,1,5
5.0,5.0,"[2, 6, 13, 20, 16, 1]",686.0,625.0,626.0,False,False,626,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",3.717595999999503,maximal_subarchitecture_of_recorded_mfa,"[[2, 6, 13, 20, 17, 1]]",True,[4],1.0,2,1,5
5.0,5.0,"[2, 6, 11, 30, 9, 1]",687.0,625.0,626.0,False,False,626,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.0822216000015032,maximal_subarchitecture_of_recorded_mfa,"[[2, 6, 11, 30, 10, 1], [2, 6, 12, 30, 9, 1]]",True,"[2, 4]",1.0,2,1,5
5.0,5.0,"[2, 6, 9, 29, 12, 1]",687.0,625.0,626.0,False,False,626,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.2706055000016931,maximal_subarchitecture_of_recorded_mfa,"[[2, 6, 9, 30, 12, 1]]",True,[3],1.0,2,1,5
5.0,5.0,"[2, 4, 15, 12, 34, 1]",690.0,625.0,626.0,False,False,625,0.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",5.296718099998543,maximal_subarchitecture_of_recorded_mfa,"[[2, 4, 16, 12, 34, 1]]",False,[2],0.0,2,1,5
5.0,5.0,"[2, 4, 20, 11, 32, 1]",692.0,625.0,626.0,False,False,625,0.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.4591294000019843,maximal_subarchitecture_of_recorded_mfa,"[[2, 4, 20, 11, 33, 1], [2, 4, 21, 11, 32, 1]]",False,"[2, 4]",0.0,2,1,5
5.0,5.0,"[2, 7, 9, 29, 12, 1]",698.0,625.0,626.0,False,False,626,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.683454599999095,maximal_subarchitecture_of_recorded_mfa,"[[2, 7, 9, 30, 12, 1]]",True,[3],1.0,2,1,5
5.0,5.0,"[2, 7, 13, 20, 16, 1]",701.0,625.0,626.0,False,False,626,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.164900799994939,maximal_subarchitecture_of_recorded_mfa,"[[2, 7, 13, 20, 17, 1]]",True,[4],1.0,2,1,5
5.0,5.0,"[2, 7, 17, 20, 11, 1]",704.0,625.0,626.0,False,False,626,,,,,,,,True,,1.0,2,1,5
5.0,5.0,"[2, 7, 20, 21, 6, 1]",706.0,625.0,626.0,False,False,626,,,,,,,,True,,1.0,2,1,5
5.0,5.0,"[2, 8, 13, 20, 16, 1]",716.0,625.0,626.0,False,False,626,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",2.0789392000006046,maximal_subarchitecture_of_recorded_mfa,"[[2, 8, 13, 20, 17, 1]]",True,[4],1.0,2,1,5
5.0,5.0,"[2, 11, 5, 24, 21, 1]",722.0,625.0,626.0,False,False,626,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",14.305129399996076,maximal_subarchitecture_of_recorded_mfa,"[[2, 11, 5, 25, 21, 1]]",False,[3],1.0,2,1,5
5.0,5.0,"[2, 11, 5, 25, 20, 1]",722.0,625.0,626.0,False,False,626,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",12.002944100000605,maximal_subarchitecture_of_recorded_mfa,"[[2, 11, 5, 25, 21, 1], [2, 11, 5, 26, 20, 1]]",False,"[3, 4]",1.0,2,1,5
5.0,5.0,"[2, 10, 11, 30, 9, 1]",739.0,625.0,626.0,False,False,626,,,,,,,,True,,1.0,2,1,5
5.0,5.0,"[2, 10, 11, 19, 20, 1]",739.0,625.0,626.0,False,False,626,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",12.732737899998028,maximal_subarchitecture_of_recorded_mfa,"[[2, 10, 11, 19, 21, 1], [2, 10, 12, 19, 20, 1]]",True,"[2, 4]",1.0,2,1,5
5.0,5.0,"[2, 11, 11, 30, 9, 1]",752.0,625.0,626.0,False,False,626,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",8.8752475999936,maximal_subarchitecture_of_recorded_mfa,"[[2, 11, 11, 31, 9, 1]]",True,[3],1.0,2,1,5
5.0,5.0,"[2, 12, 8, 15, 32, 1]",752.0,625.0,626.0,False,False,626,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",6.536077800003113,maximal_subarchitecture_of_recorded_mfa,"[[2, 12, 8, 16, 32, 1]]",False,[3],1.0,2,1,5
5.0,5.0,"[2, 13, 13, 14, 28, 1]",797.0,625.0,626.0,False,False,626,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",6.388068000000203,maximal_subarchitecture_of_recorded_mfa,"[[2, 13, 13, 15, 28, 1]]",True,[3],1.0,2,1,5
5.0,5.0,"[2, 13, 15, 22, 11, 1]",804.0,625.0,626.0,False,False,626,,,,,,,,True,,1.0,2,1,5
5.0,5.0,"[2, 13, 15, 25, 8, 1]",804.0,625.0,626.0,False,False,626,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.3548470000023372,maximal_subarchitecture_of_recorded_mfa,"[[2, 13, 15, 26, 8, 1]]",True,[3],1.0,2,1,5
5.0,5.0,"[2, 26, 5, 15, 36, 1]",833.0,625.0,626.0,False,False,626,,,,,,,,False,,1.0,2,1,5
5.0,5.0,"[2, 15, 20, 21, 6, 1]",882.0,625.0,626.0,False,False,626,,,,,,,,True,,1.0,2,1,5
5.0,5.0,"[2, 34, 5, 40, 11, 1]",889.0,625.0,626.0,False,False,626,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",1.1298450000031153,maximal_subarchitecture_of_recorded_mfa,"[[2, 34, 5, 40, 12, 1]]",False,[4],1.0,2,1,5
5.0,5.0,"[2, 48, 5, 40, 11, 1]",987.0,625.0,626.0,False,False,626,,,,,,,,False,,1.0,2,1,5
5.0,5.0,"[2, 20, 20, 21, 6, 1]",992.0,625.0,626.0,False,False,626,,,,,,,,True,,1.0,2,1,5
5.0,5.0,"[2, 30, 13, 16, 23, 1]",1049.0,625.0,626.0,False,False,626,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",8.201492300002428,maximal_subarchitecture_of_recorded_mfa,"[[2, 30, 13, 16, 24, 1]]",False,[4],1.0,2,1,5
5.0,5.0,"[2, 23, 20, 21, 6, 1]",1058.0,625.0,626.0,False,False,626,,,,,,,,False,,1.0,2,1,5
5.0,5.0,"[2, 43, 8, 45, 6, 1]",1066.0,625.0,626.0,False,False,626,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",4.508289699995657,maximal_subarchitecture_of_recorded_mfa,"[[2, 43, 8, 45, 7, 1]]",False,[4],1.0,2,1,5
5.0,5.0,"[2, 25, 20, 21, 6, 1]",1102.0,625.0,626.0,False,False,626,,,,,,,,False,,1.0,2,1,5
5.0,5.0,"[2, 40, 15, 25, 8, 1]",1263.0,625.0,626.0,False,False,626,,,,,,,,False,,1.0,2,1,5
5.0,5.0,"[2, 44, 17, 20, 11, 1]",1407.0,625.0,626.0,False,False,626,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",8.916506699999445,maximal_subarchitecture_of_recorded_mfa,"[[2, 44, 18, 20, 11, 1]]",False,[2],1.0,2,1,5
5.0,2.0,"[4, 8, 23, 28, 7, 1]",1063.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 9, 21, 31, 6, 1]",1068.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 8, 21, 29, 9, 1]",1079.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 7, 23, 28, 9, 1]",1094.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 7, 18, 30, 14, 1]",1128.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 8, 14, 35, 14, 1]",1138.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 7, 23, 26, 13, 1]",1138.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 8, 21, 26, 15, 1]",1151.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 8, 19, 28, 15, 1]",1151.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 9, 14, 34, 15, 1]",1163.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 8, 14, 33, 17, 1]",1184.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 8, 24, 23, 17, 1]",1184.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 8, 17, 29, 18, 1]",1201.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 8, 19, 27, 18, 1]",1201.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 9, 22, 24, 18, 1]",1212.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 9, 15, 31, 18, 1]",1212.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 8, 11, 35, 21, 1]",1261.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 8, 22, 24, 21, 1]",1261.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 8, 17, 28, 22, 1]",1282.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 8, 14, 31, 22, 1]",1282.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 7, 15, 30, 23, 1]",1296.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 7, 14, 31, 23, 1]",1296.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 9, 20, 25, 24, 1]",1340.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 15, 23, 23, 17, 1]",1342.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 20, 16, 30, 17, 1]",1407.0,968.0,969.0,False,False,969,,,,,,,,False,,1.0,4,1,2
5.0,2.0,"[4, 7, 11, 33, 29, 1]",1454.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 8, 14, 30, 29, 1]",1463.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 38, 11, 34, 23, 1]",1749.0,968.0,969.0,False,False,969,,,,,,,,False,,1.0,4,1,2
5.0,2.0,"[4, 43, 15, 33, 14, 1]",1788.0,968.0,969.0,False,False,969,,,,,,,,False,,1.0,4,1,2
5.0,2.0,"[4, 7, 40, 24, 23, 1]",1843.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 47, 15, 33, 14, 1]",1864.0,968.0,969.0,False,False,969,,,,,,,,False,,1.0,4,1,2
5.0,2.0,"[4, 49, 15, 33, 14, 1]",1902.0,968.0,969.0,False,False,969,,,,,,,,False,,1.0,4,1,2
5.0,2.0,"[4, 45, 16, 30, 17, 1]",1907.0,968.0,969.0,False,False,969,,,,,,,,False,,1.0,4,1,2
5.0,2.0,"[4, 49, 11, 34, 23, 1]",1914.0,968.0,969.0,False,False,969,,,,,,,,False,,1.0,4,1,2
5.0,2.0,"[4, 52, 11, 34, 23, 1]",1959.0,968.0,969.0,False,False,969,,,,,,,,False,,1.0,4,1,2
5.0,2.0,"[4, 38, 23, 23, 17, 1]",1963.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 8, 19, 26, 48, 1]",1974.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 53, 11, 34, 23, 1]",1974.0,968.0,969.0,False,False,969,,,,,,,,False,,1.0,4,1,2
5.0,2.0,"[4, 53, 15, 33, 14, 1]",1978.0,968.0,969.0,False,False,969,,,,,,,,False,,1.0,4,1,2
5.0,2.0,"[4, 54, 15, 33, 14, 1]",1997.0,968.0,969.0,False,False,969,,,,,,,,False,,1.0,4,1,2
5.0,2.0,"[4, 55, 11, 34, 23, 1]",2004.0,968.0,969.0,False,False,969,,,,,,,,False,,1.0,4,1,2
5.0,2.0,"[4, 55, 15, 33, 14, 1]",2016.0,968.0,969.0,False,False,969,,,,,,,,False,,1.0,4,1,2
5.0,2.0,"[4, 52, 16, 30, 17, 1]",2047.0,968.0,969.0,False,False,969,,,,,,,,False,,1.0,4,1,2
5.0,2.0,"[4, 7, 47, 24, 23, 1]",2060.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 41, 21, 24, 23, 1]",2104.0,968.0,969.0,False,False,969,,,,,,,,False,,1.0,4,1,2
5.0,2.0,"[4, 55, 16, 30, 17, 1]",2107.0,968.0,969.0,False,False,969,,,,,,,,False,,1.0,4,1,2
5.0,2.0,"[4, 8, 19, 26, 53, 1]",2109.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 8, 19, 26, 55, 1]",2163.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 7, 51, 24, 23, 1]",2184.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 49, 23, 23, 17, 1]",2260.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 7, 55, 24, 23, 1]",2308.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 51, 23, 23, 17, 1]",2314.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 54, 23, 23, 17, 1]",2395.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 55, 23, 23, 17, 1]",2422.0,968.0,969.0,False,False,969,,,,,,,,True,,1.0,4,1,2
5.0,2.0,"[4, 54, 21, 24, 23, 1]",2429.0,968.0,969.0,False,False,969,,,,,,,,False,,1.0,4,1,2
5.0,2.0,"[4, 55, 21, 24, 23, 1]",2454.0,968.0,969.0,False,False,969,,,,,,,,False,,1.0,4,1,2
5.0,6.0,"[2, 11, 8, 48, 19, 1]",1425.0,1296.0,1297.0,False,False,1297,1.0,1.0,dim_backprop_gpu_only/CuPy-CUDA,"(10000019, 19511957)",18.63287290000153,maximal_subarchitecture_of_recorded_mfa,"[[2, 11, 8, 48, 20, 1], [2, 11, 8, 49, 19, 1]]",False,"[3, 4]",1.0,2,1,6
5.0,3.0,"[3, 6, 42, 53, 19, 1]",3522.0,3402.0,3403.0,False,False,3402,,,,,,,,True,,0.0,3,1,3
5.0,3.0,"[3, 8, 37, 53, 23, 1]",3523.0,3402.0,3403.0,False,False,3402,,,,,,,,True,,0.0,3,1,3
5.0,3.0,"[3, 6, 38, 50, 27, 1]",3523.0,3402.0,3403.0,False,False,3402,,,,,,,,True,,0.0,3,1,3
5.0,3.0,"[3, 8, 32, 51, 31, 1]",3524.0,3402.0,3403.0,False,False,3402,,,,,,,,True,,0.0,3,1,3
5.0,3.0,"[3, 6, 28, 50, 38, 1]",3524.0,3402.0,3403.0,False,False,3402,,,,,,,,True,,0.0,3,1,3
5.0,3.0,"[3, 6, 7, 55, 55, 1]",3525.0,3402.0,3403.0,False,False,3402,,,,,,,,True,,0.0,3,1,3
5.0,3.0,"[3, 6, 34, 46, 37, 1]",3525.0,3402.0,3403.0,False,False,3402,,,,,,,,True,,0.0,3,1,3
5.0,3.0,"[3, 7, 32, 47, 37, 1]",3525.0,3402.0,3403.0,False,False,3402,,,,,,,,True,,0.0,3,1,3
5.0,3.0,"[3, 6, 18, 50, 49, 1]",3525.0,3402.0,3403.0,False,False,3402,,,,,,,,True,,0.0,3,1,3
5.0,3.0,"[3, 6, 30, 45, 43, 1]",3526.0,3402.0,3403.0,False,False,3402,,,,,,,,True,,0.0,3,1,3
5.0,3.0,"[3, 7, 10, 52, 55, 1]",3526.0,3402.0,3403.0,False,False,3402,,,,,,,,True,,0.0,3,1,3
5.0,3.0,"[3, 6, 21, 45, 53, 1]",3527.0,3402.0,3403.0,False,False,3402,,,,,,,,True,,0.0,3,1,3
5.0,3.0,"[3, 7, 38, 40, 42, 1]",3529.0,3402.0,3403.0,False,False,3402,,,,,,,,True,,0.0,3,1,3
5.0,3.0,"[3, 8, 23, 43, 53, 1]",3529.0,3402.0,3403.0,False,False,3402,,,,,,,,True,,0.0,3,1,3
5.0,3.0,"[3, 8, 44, 38, 38, 1]",3530.0,3402.0,3403.0,False,False,3402,,,,,,,,True,,0.0,3,1,3
5.0,3.0,"[3, 6, 30, 40, 52, 1]",3530.0,3402.0,3403.0,False,False,3402,,,,,,,,True,,0.0,3,1,3
5.0,3.0,"[3, 9, 46, 55, 10, 1]",3531.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 6, 32, 38, 54, 1]",3532.0,3402.0,3403.0,False,False,3402,,,,,,,,True,,0.0,3,1,3
5.0,3.0,"[3, 9, 31, 37, 55, 1]",3543.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 10, 36, 38, 46, 1]",3552.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 22, 18, 45, 55, 1]",3802.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 32, 12, 54, 50, 1]",3878.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 22, 35, 49, 29, 1]",4001.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 37, 14, 52, 50, 1]",4007.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 23, 35, 49, 29, 1]",4039.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 29, 26, 48, 41, 1]",4098.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 26, 35, 49, 29, 1]",4153.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 52, 12, 54, 50, 1]",4178.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 27, 36, 54, 22, 1]",4207.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 42, 18, 45, 55, 1]",4222.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 55, 12, 54, 50, 1]",4223.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 43, 18, 54, 43, 1]",4240.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 44, 18, 45, 55, 1]",4264.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 34, 27, 39, 55, 1]",4273.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 27, 40, 39, 39, 1]",4281.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 46, 18, 54, 43, 1]",4303.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 30, 35, 49, 29, 1]",4305.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 55, 14, 52, 50, 1]",4313.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 16, 54, 54, 9, 1]",4323.0,3402.0,3403.0,False,False,3403,,,,,,,,True,,1.0,3,1,3
5.0,3.0,"[3, 38, 26, 48, 41, 1]",4359.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 50, 18, 54, 43, 1]",4387.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 50, 18, 45, 55, 1]",4390.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
5.0,3.0,"[3, 43, 23, 45, 49, 1]",4407.0,3402.0,3403.0,False,False,3403,,,,,,,,False,,1.0,3,1,3
